11229812,6,9778.946007,-13635.68139,7062.800225,-1608.336714,135.7426847
11239412,6,11564.36067,-13926.16228,6245.210995,-1232.87744,90.32536785
11259412,6,-703.6484514,1179.063722,-663.4947761,157.748708,-13.04375688
11269412,6,7147.775716,-5871.26333,1738.726332,-218.086296,9.770913832
11279412,6,642.2541113,-494.708613,130.0470761,-9.91784256,0.236087369
11289412,6,6314.500977,-3290.555206,573.4184347,-32.8268084,0.2678878048
11310812,6,18676.67385,-19026.8273,7111.185914,-1146.196564,67.26202257
11329412,6,22837.17092,-25486.87699,10628.71765,-1958.543066,134.3697579
11339412,6,3579.036902,-4448.655032,2041.926308,-408.3085929,30.05057919
11349412,6,1954.758817,-2593.440687,1270.535461,-269.3156813,20.85640128
11359412,6,-4872.359254,3263.372089,-782.8905686,84.15414288,-3.046024
11370012,6,2624.48172,-3294.958124,1518.19405,-300.5590572,21.57057948
11389404,6,95145.91664,-129331.1079,65885.18649,-14902.04508,1262.27081
