DoraNM2SW,5,2,4322,-3394.2,904.11,-89.68,2.99
DoraNM2SW,5,3,-9279.4,4977.1,-932.99,79.11,-2.47
DoraNM2SW,5,4,-20319,10932,-2109.3,179,-5.35
DoraNM2SW,5,5,1668.4,-1067,223.65,-12.24,0.23
DoraNM2SW,5,6,-2210,1569.6,-402.11,47.74,-1.72
DoraNM2SW,5,7,-319.24,203.47,-53.13,11.67,-0.58
DoraNM2SW,5,8,-1716.5,1287.1,-354.54,46.78,-1.94
DoraNM2SW,5,9,-2992.6,1867.1,-432.39,50.3,-2.04
DoraNM2SW,5,10,1240.5,-1045.2,277.99,-21.69,0.57
DoraNM2SW,5,11,-18564,9026.5,-1644,145.52,-5.04
DoraNM2SW,5,12,24954,-14547,3048.9,-261.4,7.81
Dozier3W,5,1,-74364,78047,-30447,5235.6,-334.23
Dozier3W,5,2,-36025,37410,-14566,2534.9,-166.8
Dozier3W,5,3,462770,-495670,198850,-35390,2356.5
Dozier3W,5,4,946.36,-1203.4,551.89,-102.38,6.51
Dozier3W,5,5,-16603,22436,-11252,2488.9,-205.22
Dozier3W,5,6,-1219.9,1647.4,-833.58,190.53,-16.08
Dozier3W,5,7,-2175.1,2244.1,-841.44,139.08,-8.21
Dozier3W,5,8,-1410.4,1469.3,-569.1,99.85,-6.09
Dozier3W,5,9,-1854.9,1709.9,-588.77,94.34,-5.52
Dozier3W,5,10,-6548.7,5281.1,-1540.3,197.03,-9.1
Dozier3W,5,11,9960.3,-11643,4939.7,-894.97,58.52
Dozier3W,5,12,-984140,836230,-265290,37260,-1955.7
Floydada2NNE,5,1,-1127.8,840.74,-207.36,22.52,-0.73
Floydada2NNE,5,2,-675.1,600.9,-170.65,20.41,-0.68
Floydada2NNE,5,3,-74.46,20.66,21.9,-5.26,0.41
Floydada2NNE,5,4,-59.39,48.92,-10.36,2.55,-0.01
Floydada2NNE,5,5,-93.95,114.35,-48.05,9.73,-0.29
Floydada2NNE,5,6,24.48,-27.09,5.8,2.79,-0.07
Floydada2NNE,5,7,-23.67,37.86,-23.16,7.41,-0.22
Floydada2NNE,5,8,-36.86,62.6,-38.24,10.57,-0.29
Floydada2NNE,5,9,-62,68.9,-25.06,5.15,-0.07
Floydada2NNE,5,10,80.46,-86.74,24.16,1.93,-0.24
Floydada2NNE,5,11,-72.47,69.16,-28.85,8.48,-0.36
Floydada2NNE,5,12,-216.92,161.96,-41.69,7.52,-0.25
Fluvanna3WNW,5,1,-102.22,101.85,-34.86,7.88,-0.56
Fluvanna3WNW,5,2,-205.08,196.92,-61.12,9.86,-0.6
Fluvanna3WNW,5,3,-1005.9,1135.8,-459.78,82.34,-5.35
Fluvanna3WNW,5,4,-103.78,131.36,-63.01,16.94,-1.55
Fluvanna3WNW,5,5,-7.1,17.88,-19.2,10.11,-1.07
Fluvanna3WNW,5,6,25.13,-43.79,19.82,0.3,-0.21
Fluvanna3WNW,5,7,181.81,-193.19,59.01,-0.66,-0.57
Fluvanna3WNW,5,8,41.98,1.23,-35.67,17.63,-1.57
Fluvanna3WNW,5,9,-72.98,109.58,-62.64,17.69,-1.35
Fluvanna3WNW,5,10,-389.77,485,-209.45,38.66,-2.18
Fluvanna3WNW,5,11,-267.55,288.34,-107.57,18.79,-0.95
